ID,Study_Authors,Journal,Year_pub,Title,Duration,Species,Taxon,BirdType,Location,Longitude,Latitude,Weather_data_quality,Country,Year,Trait,Trait_Categ_det,Trait_Categ,Unit_trait,Trait_mean,Trait_SE,Record_date,Record_time,Demog_rate,Demog_rate_Categ,Demog_rate_unit,Demog_rate_mean,Demog_rate_SE,Pop,Count,Pop_mean,Pop_SE,Closed
443,Rodel_et_al,Canadian Journal of Zoology,2005,Timing of breeding and reproductive performance of female European rabbits in response to winter temperature and body mass,,Oryctolagus cuniculus,Mammal,,Upper Franconia,11.36,49.55,1,Germany,1996,OnsetBreeding,OnsetBreeding,Phenological,JulianDay,82,1.5,NA,,NumberOffspring,Reproduction,Offspring/Female,15.8125,1.500607516,NumberIndividuals,Y,27,NA,Yes
443,Rodel_et_al,Canadian Journal of Zoology,2005,Timing of breeding and reproductive performance of female European rabbits in response to winter temperature and body mass,,Oryctolagus cuniculus,Mammal,,Upper Franconia,11.36,49.55,1,Germany,1997,OnsetBreeding,OnsetBreeding,Phenological,JulianDay,NA,NA,NA,,NumberOffspring,Reproduction,Offspring/Female,NA,NA,NumberIndividuals,Y,62,NA,Yes
443,Rodel_et_al,Canadian Journal of Zoology,2005,Timing of breeding and reproductive performance of female European rabbits in response to winter temperature and body mass,,Oryctolagus cuniculus,Mammal,,Upper Franconia,11.36,49.55,1,Germany,1998,OnsetBreeding,OnsetBreeding,Phenological,JulianDay,59,0.703167437,NA,,NumberOffspring,Reproduction,Offspring/Female,12.52173913,1.137085181,NumberIndividuals,Y,43,NA,Yes
443,Rodel_et_al,Canadian Journal of Zoology,2005,Timing of breeding and reproductive performance of female European rabbits in response to winter temperature and body mass,,Oryctolagus cuniculus,Mammal,,Upper Franconia,11.36,49.55,1,Germany,1999,OnsetBreeding,OnsetBreeding,Phenological,JulianDay,67,1.267060447,NA,,NumberOffspring,Reproduction,Offspring/Female,14,1.310492772,NumberIndividuals,Y,36,NA,Yes
443,Rodel_et_al,Canadian Journal of Zoology,2005,Timing of breeding and reproductive performance of female European rabbits in response to winter temperature and body mass,,Oryctolagus cuniculus,Mammal,,Upper Franconia,11.36,49.55,1,Germany,2000,OnsetBreeding,OnsetBreeding,Phenological,JulianDay,51,1.586072193,NA,,NumberOffspring,Reproduction,Offspring/Female,11.7027027,1.09521541,NumberIndividuals,Y,61,NA,Yes
443,Rodel_et_al,Canadian Journal of Zoology,2005,Timing of breeding and reproductive performance of female European rabbits in response to winter temperature and body mass,,Oryctolagus cuniculus,Mammal,,Upper Franconia,11.36,49.55,1,Germany,2001,OnsetBreeding,OnsetBreeding,Phenological,JulianDay,78,1.043498389,NA,,NumberOffspring,Reproduction,Offspring/Female,6.903846154,0.771992591,NumberIndividuals,Y,77,NA,Yes
443,Rodel_et_al,Canadian Journal of Zoology,2005,Timing of breeding and reproductive performance of female European rabbits in response to winter temperature and body mass,,Oryctolagus cuniculus,Mammal,,Upper Franconia,11.36,49.55,1,Germany,2002,OnsetBreeding,OnsetBreeding,Phenological,JulianDay,62,0.553283335,NA,,NumberOffspring,Reproduction,Offspring/Female,13.90322581,1.119096063,NumberIndividuals,Y,45,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,1975,NeonatalMass,BodyMass,Morphological,kg,8.6,1.7,May-June,,SurvivalTo6Mnths,Recruitment,Probability,NA,NA,PopCount,Y,22881,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,1976,NeonatalMass,BodyMass,Morphological,kg,10.2,2.1,May-June,,SurvivalTo6Mnths,Recruitment,Probability,NA,NA,PopCount,Y,24003,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,1977,NeonatalMass,BodyMass,Morphological,kg,NA,NA,May-June,,SurvivalTo6Mnths,Recruitment,Probability,NA,NA,PopCount,Y,28388,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,1978,NeonatalMass,BodyMass,Morphological,kg,8.4,0.5,May-June,,SurvivalTo6Mnths,Recruitment,Probability,NA,NA,PopCount,Y,30596,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,1979,NeonatalMass,BodyMass,Morphological,kg,9.4,0.6,May-June,,SurvivalTo6Mnths,Recruitment,Probability,0.42,0.65,PopCount,Y,31720,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,1980,NeonatalMass,BodyMass,Morphological,kg,8.14,1.1,May-June,,SurvivalTo6Mnths,Recruitment,Probability,0.84,0.33,PopCount,Y,31755,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,1981,NeonatalMass,BodyMass,Morphological,kg,7.64,0.9,May-June,,SurvivalTo6Mnths,Recruitment,Probability,0.61,0.39,PopCount,Y,40485,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,1982,NeonatalMass,BodyMass,Morphological,kg,9.6,0.7,May-June,,SurvivalTo6Mnths,Recruitment,Probability,0.67,0.27,PopCount,Y,47051,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,1983,NeonatalMass,BodyMass,Morphological,kg,NA,NA,May-June,,SurvivalTo6Mnths,Recruitment,Probability,0.77,0.27,PopCount,Y,50346,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,1984,NeonatalMass,BodyMass,Morphological,kg,8.8,0.6,May-June,,SurvivalTo6Mnths,Recruitment,Probability,0.72,0.28,PopCount,Y,55814,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,1985,NeonatalMass,BodyMass,Morphological,kg,NA,NA,May-June,,SurvivalTo6Mnths,Recruitment,Probability,NA,NA,PopCount,Y,60196,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,1986,NeonatalMass,BodyMass,Morphological,kg,NA,NA,May-June,,SurvivalTo6Mnths,Recruitment,Probability,NA,NA,PopCount,Y,64581,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,1987,NeonatalMass,BodyMass,Morphological,kg,7.7,0.5,May-June,,SurvivalTo6Mnths,Recruitment,Probability,0.69,0.26,PopCount,Y,68966,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,1988,NeonatalMass,BodyMass,Morphological,kg,7.7,0.9,May-June,,SurvivalTo6Mnths,Recruitment,Probability,0.62,0.27,PopCount,Y,74438,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,1989,NeonatalMass,BodyMass,Morphological,kg,7.5,1.2,May-June,,SurvivalTo6Mnths,Recruitment,Probability,0.4,0.75,PopCount,Y,77733,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,1990,NeonatalMass,BodyMass,Morphological,kg,7.5,1.6,May-June,,SurvivalTo6Mnths,Recruitment,Probability,NA,NA,PopCount,Y,81033,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,1991,NeonatalMass,BodyMass,Morphological,kg,NA,NA,May-June,,SurvivalTo6Mnths,Recruitment,Probability,NA,NA,PopCount,Y,83242,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,1992,NeonatalMass,BodyMass,Morphological,kg,7.5,0.7,May-June,,SurvivalTo6Mnths,Recruitment,Probability,NA,NA,PopCount,Y,85450,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,1993,NeonatalMass,BodyMass,Morphological,kg,8.3,1,May-June,,SurvivalTo6Mnths,Recruitment,Probability,0.65,0.32,PopCount,Y,89835,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,1994,NeonatalMass,BodyMass,Morphological,kg,8.6,0.8,May-June,,SurvivalTo6Mnths,Recruitment,Probability,0.63,0.29,PopCount,Y,94220,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,1995,NeonatalMass,BodyMass,Morphological,kg,8,1.01,May-June,,SurvivalTo6Mnths,Recruitment,Probability,0.59,0.24,PopCount,Y,94255,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,1996,NeonatalMass,BodyMass,Morphological,kg,7.92,0.8,May-June,,SurvivalTo6Mnths,Recruitment,Probability,0.66,0.33,PopCount,Y,95381,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,1997,NeonatalMass,BodyMass,Morphological,kg,NA,NA,May-June,,SurvivalTo6Mnths,Recruitment,Probability,0.72,0.42,PopCount,Y,94331,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,1998,NeonatalMass,BodyMass,Morphological,kg,NA,NA,May-June,,SurvivalTo6Mnths,Recruitment,Probability,NA,NA,PopCount,Y,82190,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,1999,NeonatalMass,BodyMass,Morphological,kg,NA,NA,May-June,,SurvivalTo6Mnths,Recruitment,Probability,NA,NA,PopCount,Y,85709,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,2000,NeonatalMass,BodyMass,Morphological,kg,NA,NA,May-June,,SurvivalTo6Mnths,Recruitment,Probability,NA,NA,PopCount,Y,81396,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,2001,NeonatalMass,BodyMass,Morphological,kg,NA,NA,May-June,,SurvivalTo6Mnths,Recruitment,Probability,NA,NA,PopCount,Y,74907,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,2002,NeonatalMass,BodyMass,Morphological,kg,NA,NA,May-June,,SurvivalTo6Mnths,Recruitment,Probability,NA,NA,PopCount,Y,70594,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,2003,NeonatalMass,BodyMass,Morphological,kg,8.2,0.7,May-June,,SurvivalTo6Mnths,Recruitment,Probability,0.75,0.15,PopCount,Y,65198,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,2004,NeonatalMass,BodyMass,Morphological,kg,8.25,0.6,May-June,,SurvivalTo6Mnths,Recruitment,Probability,0.26,0.23,PopCount,Y,58711,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,2005,NeonatalMass,BodyMass,Morphological,kg,8.14,1.9,May-June,,SurvivalTo6Mnths,Recruitment,Probability,0.15,0.31,PopCount,Y,52227,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,2006,NeonatalMass,BodyMass,Morphological,kg,8.69,1.2,May-June,,SurvivalTo6Mnths,Recruitment,Probability,0.23,0.27,PopCount,Y,46833,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,2007,NeonatalMass,BodyMass,Morphological,kg,8.3,0.7,May-June,,SurvivalTo6Mnths,Recruitment,Probability,0.26,0.26,PopCount,Y,44690,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,2008,NeonatalMass,BodyMass,Morphological,kg,8.3,0.6,May-June,,SurvivalTo6Mnths,Recruitment,Probability,0.43,0.2,PopCount,Y,42555,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,2009,NeonatalMass,BodyMass,Morphological,kg,8.5,0.5,May-June,,SurvivalTo6Mnths,Recruitment,Probability,0.46,0.17,PopCount,Y,40416,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,2010,NeonatalMass,BodyMass,Morphological,kg,8.9,0.6,May-June,,SurvivalTo6Mnths,Recruitment,Probability,0.29,0.29,PopCount,Y,39366,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,2011,NeonatalMass,BodyMass,Morphological,kg,8.3,0.7,May-June,,SurvivalTo6Mnths,Recruitment,Probability,0.38,0.18,PopCount,Y,38311,NA,Yes
445,Mahoney_et_al,Population ecology,2016,"Woodland caribou calf mortality in Newfoundland: insights into the role of climate, predation and population density over three decades of study",38,Rangifer tarandus caribou,Mammal,,Newfoundland,57,48,1,Canada,2012,NeonatalMass,BodyMass,Morphological,kg,8.9,0.4,May-June,,SurvivalTo6Mnths,Recruitment,Probability,0.48,0.2,PopCount,Y,38266,NA,Yes
447,Fauteux_et_al,Journal of Animal Ecology,2015,Seasonal demography of a cyclic lemming population in the Canadian Arctic,10,Lemmus trimucronatus,Mammal,,Nunavut,-79.661779,73.068196,2,Canada,2004,AdultMass,BodyMass,Morphological,grams,45.28889,1.310903,June-Aug,,Fecundity,Reproduction,ProportionJuv,0.173913,NA,EstimatePopSize,N,3.0055,0.446577261,NoDemSE
447,Fauteux_et_al,Journal of Animal Ecology,2015,Seasonal demography of a cyclic lemming population in the Canadian Arctic,10,Lemmus trimucronatus,Mammal,,Nunavut,-79.661779,73.068196,2,Canada,2005,AdultMass,BodyMass,Morphological,grams,42.32,1.729855,June-Aug,,Fecundity,Reproduction,ProportionJuv,0.7142857,NA,EstimatePopSize,N,0.133,6.50E-02,NoDemSE
447,Fauteux_et_al,Journal of Animal Ecology,2015,Seasonal demography of a cyclic lemming population in the Canadian Arctic,10,Lemmus trimucronatus,Mammal,,Nunavut,-79.661779,73.068196,2,Canada,2006,AdultMass,BodyMass,Morphological,grams,37,1.537412,June-Aug,,Fecundity,Reproduction,ProportionJuv,0,NA,EstimatePopSize,N,0.152,3.95E-02,NoDemSE
447,Fauteux_et_al,Journal of Animal Ecology,2015,Seasonal demography of a cyclic lemming population in the Canadian Arctic,10,Lemmus trimucronatus,Mammal,,Nunavut,-79.661779,73.068196,2,Canada,2007,AdultMass,BodyMass,Morphological,grams,42.86667,2.113712,June-Aug,,Fecundity,Reproduction,ProportionJuv,0.5,NA,EstimatePopSize,N,0.179,8.90E-02,NoDemSE
447,Fauteux_et_al,Journal of Animal Ecology,2015,Seasonal demography of a cyclic lemming population in the Canadian Arctic,10,Lemmus trimucronatus,Mammal,,Nunavut,-79.661779,73.068196,2,Canada,2008,AdultMass,BodyMass,Morphological,grams,48.62069,1.024792,June-Aug,,Fecundity,Reproduction,ProportionJuv,0.2253521,NA,EstimatePopSize,N,2.806516667,0.248908464,NoDemSE
447,Fauteux_et_al,Journal of Animal Ecology,2015,Seasonal demography of a cyclic lemming population in the Canadian Arctic,10,Lemmus trimucronatus,Mammal,,Nunavut,-79.661779,73.068196,2,Canada,2009,AdultMass,BodyMass,Morphological,grams,38.46667,1.417129,June-Aug,,Fecundity,Reproduction,ProportionJuv,0.5,NA,EstimatePopSize,N,0.250283333,0,NoDemSE
447,Fauteux_et_al,Journal of Animal Ecology,2015,Seasonal demography of a cyclic lemming population in the Canadian Arctic,10,Lemmus trimucronatus,Mammal,,Nunavut,-79.661779,73.068196,2,Canada,2010,AdultMass,BodyMass,Morphological,grams,53.462,0.8569619,June-Aug,,Fecundity,Reproduction,ProportionJuv,0.6,NA,EstimatePopSize,N,4.152516667,0.352294818,NoDemSE
447,Fauteux_et_al,Journal of Animal Ecology,2015,Seasonal demography of a cyclic lemming population in the Canadian Arctic,10,Lemmus trimucronatus,Mammal,,Nunavut,-79.661779,73.068196,2,Canada,2011,AdultMass,BodyMass,Morphological,grams,53.45747,0.6657555,June-Aug,,Fecundity,Reproduction,ProportionJuv,0.475,NA,EstimatePopSize,N,5.466733333,0.447630114,NoDemSE
447,Fauteux_et_al,Journal of Animal Ecology,2015,Seasonal demography of a cyclic lemming population in the Canadian Arctic,10,Lemmus trimucronatus,Mammal,,Nunavut,-79.661779,73.068196,2,Canada,2012,AdultMass,BodyMass,Morphological,grams,35.94444,1.826587,June-Aug,,Fecundity,Reproduction,ProportionJuv,1,NA,EstimatePopSize,N,0.113587106,2.35E-02,NoDemSE
447,Fauteux_et_al,Journal of Animal Ecology,2015,Seasonal demography of a cyclic lemming population in the Canadian Arctic,10,Lemmus trimucronatus,Mammal,,Nunavut,-79.661779,73.068196,2,Canada,2013,AdultMass,BodyMass,Morphological,grams,NA,NA,June-Aug,,Fecundity,Reproduction,ProportionJuv,NA,NA,EstimatePopSize,N,0,0,NoDemSE
448,Ferguson_et_al,PeerJ,2017,"Demographic, ecological, and physiological responses of ringed seals to an abrupt decline in sea ice availability",11,Pusa hispida,Mammal,,Hudson Bay,-79.265378,56.546951,2,Canada,2003,AdultBodyCondition,BodyCondition,Morphological,%fat,NA,NA,Oct-Dec,,RecruitmentFirstYear,Recruitment,Proportion,0.4,NA,SampleCount,Y,NA,NA,NoDemSE
448,Ferguson_et_al,PeerJ,2017,"Demographic, ecological, and physiological responses of ringed seals to an abrupt decline in sea ice availability",11,Pusa hispida,Mammal,,Hudson Bay,-79.265378,56.546951,2,Canada,2004,AdultBodyCondition,BodyCondition,Morphological,%fat,55.4,1,Oct-Dec,,RecruitmentFirstYear,Recruitment,Proportion,0.303571429,NA,SampleCount,Y,45,NA,NoDemSE
448,Ferguson_et_al,PeerJ,2017,"Demographic, ecological, and physiological responses of ringed seals to an abrupt decline in sea ice availability",11,Pusa hispida,Mammal,,Hudson Bay,-79.265378,56.546951,2,Canada,2005,AdultBodyCondition,BodyCondition,Morphological,%fat,52.8,0.9,Oct-Dec,,RecruitmentFirstYear,Recruitment,Proportion,0.409090909,NA,SampleCount,Y,71,NA,NoDemSE
448,Ferguson_et_al,PeerJ,2017,"Demographic, ecological, and physiological responses of ringed seals to an abrupt decline in sea ice availability",11,Pusa hispida,Mammal,,Hudson Bay,-79.265378,56.546951,2,Canada,2006,AdultBodyCondition,BodyCondition,Morphological,%fat,49.7,0.7,Oct-Dec,,RecruitmentFirstYear,Recruitment,Proportion,0.426829268,NA,SampleCount,Y,80,NA,NoDemSE
448,Ferguson_et_al,PeerJ,2017,"Demographic, ecological, and physiological responses of ringed seals to an abrupt decline in sea ice availability",11,Pusa hispida,Mammal,,Hudson Bay,-79.265378,56.546951,2,Canada,2007,AdultBodyCondition,BodyCondition,Morphological,%fat,46.9,0.6,Oct-Dec,,RecruitmentFirstYear,Recruitment,Proportion,0.523809524,NA,SampleCount,Y,123,NA,NoDemSE
448,Ferguson_et_al,PeerJ,2017,"Demographic, ecological, and physiological responses of ringed seals to an abrupt decline in sea ice availability",11,Pusa hispida,Mammal,,Hudson Bay,-79.265378,56.546951,2,Canada,2008,AdultBodyCondition,BodyCondition,Morphological,%fat,47.5,0.8,Oct-Dec,,RecruitmentFirstYear,Recruitment,Proportion,0.485714286,NA,SampleCount,Y,102,NA,NoDemSE
448,Ferguson_et_al,PeerJ,2017,"Demographic, ecological, and physiological responses of ringed seals to an abrupt decline in sea ice availability",11,Pusa hispida,Mammal,,Hudson Bay,-79.265378,56.546951,2,Canada,2009,AdultBodyCondition,BodyCondition,Morphological,%fat,45.2,1.2,Oct-Dec,,RecruitmentFirstYear,Recruitment,Proportion,0.380952381,NA,SampleCount,Y,41,NA,NoDemSE
448,Ferguson_et_al,PeerJ,2017,"Demographic, ecological, and physiological responses of ringed seals to an abrupt decline in sea ice availability",11,Pusa hispida,Mammal,,Hudson Bay,-79.265378,56.546951,2,Canada,2010,AdultBodyCondition,BodyCondition,Morphological,%fat,43.9,0.9,Oct-Dec,,RecruitmentFirstYear,Recruitment,Proportion,0.28125,NA,SampleCount,Y,90,NA,NoDemSE
448,Ferguson_et_al,PeerJ,2017,"Demographic, ecological, and physiological responses of ringed seals to an abrupt decline in sea ice availability",11,Pusa hispida,Mammal,,Hudson Bay,-79.265378,56.546951,2,Canada,2011,AdultBodyCondition,BodyCondition,Morphological,%fat,46.4,0.8,Oct-Dec,,RecruitmentFirstYear,Recruitment,Proportion,0.206185567,NA,SampleCount,Y,97,NA,NoDemSE
448,Ferguson_et_al,PeerJ,2017,"Demographic, ecological, and physiological responses of ringed seals to an abrupt decline in sea ice availability",11,Pusa hispida,Mammal,,Hudson Bay,-79.265378,56.546951,2,Canada,2012,AdultBodyCondition,BodyCondition,Morphological,%fat,40.3,1.2,Oct-Dec,,RecruitmentFirstYear,Recruitment,Proportion,0.107692308,NA,SampleCount,Y,65,NA,NoDemSE
448,Ferguson_et_al,PeerJ,2017,"Demographic, ecological, and physiological responses of ringed seals to an abrupt decline in sea ice availability",11,Pusa hispida,Mammal,,Hudson Bay,-79.265378,56.546951,2,Canada,2013,AdultBodyCondition,BodyCondition,Morphological,%fat,48.1,1.4,Oct-Dec,,RecruitmentFirstYear,Recruitment,Proportion,0.2,NA,SampleCount,Y,42,NA,NoDemSE
451,Brouwer,NA,2019,NA,9,Malurus elegans,Bird,Bird,Smithbrook Nature Reserve,116.166667,-34.333333,1,Australia,2008,LayingDate,Laying_Date,Phenological,JulianDay,302.6359214,1.974296703,NA,,BreedingSuccess,Reproduction,Fledglings/Nest,1.6,0.34,Density(Adultsperhec),Y,3.24,NA,Yes
451,Brouwer,NA,2019,NA,9,Malurus elegans,Bird,Bird,Smithbrook Nature Reserve,116.166667,-34.333333,1,Australia,2009,LayingDate,Laying_Date,Phenological,JulianDay,312.3619526,1.305046272,NA,,BreedingSuccess,Reproduction,Fledglings/Nest,1.013157895,0.16,Density(Adultsperhec),Y,3.35,NA,Yes
451,Brouwer,NA,2019,NA,9,Malurus elegans,Bird,Bird,Smithbrook Nature Reserve,116.166667,-34.333333,1,Australia,2010,LayingDate,Laying_Date,Phenological,JulianDay,289.7473358,1.309097399,NA,,BreedingSuccess,Reproduction,Fledglings/Nest,1.520547945,0.23,Density(Adultsperhec),Y,3.15,NA,Yes
451,Brouwer,NA,2019,NA,9,Malurus elegans,Bird,Bird,Smithbrook Nature Reserve,116.166667,-34.333333,1,Australia,2011,LayingDate,Laying_Date,Phenological,JulianDay,298.0039735,1.554875036,NA,,BreedingSuccess,Reproduction,Fledglings/Nest,1.115942029,0.19,Density(Adultsperhec),Y,2.87,NA,Yes
451,Brouwer,NA,2019,NA,9,Malurus elegans,Bird,Bird,Smithbrook Nature Reserve,116.166667,-34.333333,1,Australia,2012,LayingDate,Laying_Date,Phenological,JulianDay,294.4576654,1.627574479,NA,,BreedingSuccess,Reproduction,Fledglings/Nest,0.867647059,0.15,Density(Adultsperhec),Y,2.62,NA,Yes
451,Brouwer,NA,2019,NA,9,Malurus elegans,Bird,Bird,Smithbrook Nature Reserve,116.166667,-34.333333,1,Australia,2013,LayingDate,Laying_Date,Phenological,JulianDay,290.7624186,1.771916826,NA,,BreedingSuccess,Reproduction,Fledglings/Nest,1.4,0.18,Density(Adultsperhec),Y,2.56,NA,Yes
451,Brouwer,NA,2019,NA,9,Malurus elegans,Bird,Bird,Smithbrook Nature Reserve,116.166667,-34.333333,1,Australia,2014,LayingDate,Laying_Date,Phenological,JulianDay,286.5686461,1.656716214,NA,,BreedingSuccess,Reproduction,Fledglings/Nest,0.951612903,0.16,Density(Adultsperhec),Y,2.51,NA,Yes
